method,run_id,iteration,residual
PCHiSD,comparison_PCHiSD_seed1_repeat3,40710,0.000250622060320813
PCHiSD,comparison_PCHiSD_seed1_repeat3,40720,0.00025049684030368754
PCHiSD,comparison_PCHiSD_seed1_repeat3,40730,0.00025037168285138404
PCHiSD,comparison_PCHiSD_seed1_repeat3,40740,0.0002502465879347059
PCHiSD,comparison_PCHiSD_seed1_repeat3,40750,0.00025012155552100557
PCHiSD,comparison_PCHiSD_seed1_repeat3,40760,0.0002499965855805443
PCHiSD,comparison_PCHiSD_seed1_repeat3,40770,0.0002498716780795472
PCHiSD,comparison_PCHiSD_seed1_repeat3,40780,0.0002497468329895965
PCHiSD,comparison_PCHiSD_seed1_repeat3,40790,0.0002496220502782172
PCHiSD,comparison_PCHiSD_seed1_repeat3,40800,0.0002494973299143449
PCHiSD,comparison_PCHiSD_seed1_repeat3,40810,0.00024937267186533836
PCHiSD,comparison_PCHiSD_seed1_repeat3,40820,0.00024924807610206956
PCHiSD,comparison_PCHiSD_seed1_repeat3,40830,0.0002491235425925981
PCHiSD,comparison_PCHiSD_seed1_repeat3,40840,0.0002489990713065609
PCHiSD,comparison_PCHiSD_seed1_repeat3,40850,0.00024887466221213566
PCHiSD,comparison_PCHiSD_seed1_repeat3,40860,0.0002487503152789393
PCHiSD,comparison_PCHiSD_seed1_repeat3,40870,0.00024862603047611285
PCHiSD,comparison_PCHiSD_seed1_repeat3,40880,0.00024850180777065097
PCHiSD,comparison_PCHiSD_seed1_repeat3,40890,0.0002483776471326802
PCHiSD,comparison_PCHiSD_seed1_repeat3,40900,0.0002482535485310999
PCHiSD,comparison_PCHiSD_seed1_repeat3,40910,0.00024812951193577023
PCHiSD,comparison_PCHiSD_seed1_repeat3,40920,0.00024800553731573274
PCHiSD,comparison_PCHiSD_seed1_repeat3,40930,0.00024788162463913385
PCHiSD,comparison_PCHiSD_seed1_repeat3,40940,0.0002477577738749722
PCHiSD,comparison_PCHiSD_seed1_repeat3,40950,0.000247633984993042
PCHiSD,comparison_PCHiSD_seed1_repeat3,40960,0.0002475102579606824
PCHiSD,comparison_PCHiSD_seed1_repeat3,40970,0.0002473865927484555
PCHiSD,comparison_PCHiSD_seed1_repeat3,40980,0.0002472629893258518
PCHiSD,comparison_PCHiSD_seed1_repeat3,40990,0.000247139447660925
PCHiSD,comparison_PCHiSD_seed1_repeat3,41000,0.00024701596772369307
PCHiSD,comparison_PCHiSD_seed1_repeat3,41010,0.00024689254948240773
PCHiSD,comparison_PCHiSD_seed1_repeat3,41020,0.00024676919290757266
PCHiSD,comparison_PCHiSD_seed1_repeat3,41030,0.00024664589796698965
PCHiSD,comparison_PCHiSD_seed1_repeat3,41040,0.0002465226646308974
PCHiSD,comparison_PCHiSD_seed1_repeat3,41050,0.00024639949286756914
PCHiSD,comparison_PCHiSD_seed1_repeat3,41060,0.00024627638264716116
PCHiSD,comparison_PCHiSD_seed1_repeat3,41070,0.00024615333393861557
PCHiSD,comparison_PCHiSD_seed1_repeat3,41080,0.0002460303467097631
PCHiSD,comparison_PCHiSD_seed1_repeat3,41090,0.000245907420931596
PCHiSD,comparison_PCHiSD_seed1_repeat3,41100,0.00024578455657323843
PCHiSD,comparison_PCHiSD_seed1_repeat3,41110,0.00024566175360325574
PCHiSD,comparison_PCHiSD_seed1_repeat3,41120,0.00024553901199261954
PCHiSD,comparison_PCHiSD_seed1_repeat3,41130,0.0002454163317085523
PCHiSD,comparison_PCHiSD_seed1_repeat3,41140,0.0002452937127209304
PCHiSD,comparison_PCHiSD_seed1_repeat3,41150,0.0002451711549993367
PCHiSD,comparison_PCHiSD_seed1_repeat3,41160,0.0002450486585145809
PCHiSD,comparison_PCHiSD_seed1_repeat3,41170,0.00024492622323419704
PCHiSD,comparison_PCHiSD_seed1_repeat3,41180,0.0002448038491293145
PCHiSD,comparison_PCHiSD_seed1_repeat3,41190,0.00024468153616828144
PCHiSD,comparison_PCHiSD_seed1_repeat3,41200,0.0002445592843199607
PCHiSD,comparison_PCHiSD_seed1_repeat3,41210,0.0002444370935552286
PCHiSD,comparison_PCHiSD_seed1_repeat3,41220,0.00024431496384199854
PCHiSD,comparison_PCHiSD_seed1_repeat3,41230,0.0002441928951500656
PCHiSD,comparison_PCHiSD_seed1_repeat3,41240,0.00024407088744951525
PCHiSD,comparison_PCHiSD_seed1_repeat3,41250,0.00024394894071086556
PCHiSD,comparison_PCHiSD_seed1_repeat3,41260,0.00024382705490181715
PCHiSD,comparison_PCHiSD_seed1_repeat3,41270,0.0002437052299935038
PCHiSD,comparison_PCHiSD_seed1_repeat3,41280,0.0002435834659539122
PCHiSD,comparison_PCHiSD_seed1_repeat3,41290,0.0002434617627528437
PCHiSD,comparison_PCHiSD_seed1_repeat3,41300,0.00024334012036185502
PCHiSD,comparison_PCHiSD_seed1_repeat3,41310,0.000243218538748293
PCHiSD,comparison_PCHiSD_seed1_repeat3,41320,0.0002430970178823968
PCHiSD,comparison_PCHiSD_seed1_repeat3,41330,0.00024297555773526648
PCHiSD,comparison_PCHiSD_seed1_repeat3,41340,0.00024285415827530497
PCHiSD,comparison_PCHiSD_seed1_repeat3,41350,0.00024273281947175148
PCHiSD,comparison_PCHiSD_seed1_repeat3,41360,0.00024261154129525883
PCHiSD,comparison_PCHiSD_seed1_repeat3,41370,0.00024249032371428454
PCHiSD,comparison_PCHiSD_seed1_repeat3,41380,0.00024236916669960733
PCHiSD,comparison_PCHiSD_seed1_repeat3,41390,0.0002422480702207132
PCHiSD,comparison_PCHiSD_seed1_repeat3,41400,0.0002421270342463587
PCHiSD,comparison_PCHiSD_seed1_repeat3,41410,0.0002420060587479074
PCHiSD,comparison_PCHiSD_seed1_repeat3,41420,0.00024188514369585286
PCHiSD,comparison_PCHiSD_seed1_repeat3,41430,0.0002417642890572508
PCHiSD,comparison_PCHiSD_seed1_repeat3,41440,0.00024164349480306025
PCHiSD,comparison_PCHiSD_seed1_repeat3,41450,0.00024152276090454232
PCHiSD,comparison_PCHiSD_seed1_repeat3,41460,0.00024140208732981465
PCHiSD,comparison_PCHiSD_seed1_repeat3,41470,0.00024128147404996411
PCHiSD,comparison_PCHiSD_seed1_repeat3,41480,0.00024116092103315182
PCHiSD,comparison_PCHiSD_seed1_repeat3,41490,0.00024104042825106098
PCHiSD,comparison_PCHiSD_seed1_repeat3,41500,0.00024091999567358324
PCHiSD,comparison_PCHiSD_seed1_repeat3,41510,0.00024079962326906064
PCHiSD,comparison_PCHiSD_seed1_repeat3,41520,0.00024067931100780864
PCHiSD,comparison_PCHiSD_seed1_repeat3,41530,0.00024055905886081138
PCHiSD,comparison_PCHiSD_seed1_repeat3,41540,0.00024043886679685068
PCHiSD,comparison_PCHiSD_seed1_repeat3,41550,0.00024031873478686083
PCHiSD,comparison_PCHiSD_seed1_repeat3,41560,0.00024019866280050825
PCHiSD,comparison_PCHiSD_seed1_repeat3,41570,0.00024007865080671046
PCHiSD,comparison_PCHiSD_seed1_repeat3,41580,0.00023995869877733525
PCHiSD,comparison_PCHiSD_seed1_repeat3,41590,0.00023983880668173815
PCHiSD,comparison_PCHiSD_seed1_repeat3,41600,0.0002397189744891702
PCHiSD,comparison_PCHiSD_seed1_repeat3,41610,0.00023959920217117282
PCHiSD,comparison_PCHiSD_seed1_repeat3,41620,0.00023947948969727805
PCHiSD,comparison_PCHiSD_seed1_repeat3,41630,0.00023935983703718495
PCHiSD,comparison_PCHiSD_seed1_repeat3,41640,0.00023924024416073844
PCHiSD,comparison_PCHiSD_seed1_repeat3,41650,0.00023912071103814503
PCHiSD,comparison_PCHiSD_seed1_repeat3,41660,0.00023900123764042513
PCHiSD,comparison_PCHiSD_seed1_repeat3,41670,0.00023888182393763525
PCHiSD,comparison_PCHiSD_seed1_repeat3,41680,0.0002387624698993764
PCHiSD,comparison_PCHiSD_seed1_repeat3,41690,0.00023864317549534224
PCHiSD,comparison_PCHiSD_seed1_repeat3,41700,0.00023852394069574483
PCHiSD,comparison_PCHiSD_seed1_repeat3,41710,0.00023840476547216734
PCHiSD,comparison_PCHiSD_seed1_repeat3,41720,0.0002382856497949611
PCHiSD,comparison_PCHiSD_seed1_repeat3,41730,0.00023816659363285318
PCHiSD,comparison_PCHiSD_seed1_repeat3,41740,0.0002380475969560717
PCHiSD,comparison_PCHiSD_seed1_repeat3,41750,0.00023792865973679914
PCHiSD,comparison_PCHiSD_seed1_repeat3,41760,0.00023780978194466647
PCHiSD,comparison_PCHiSD_seed1_repeat3,41770,0.00023769096354801453
PCHiSD,comparison_PCHiSD_seed1_repeat3,41780,0.00023757220452011083
PCHiSD,comparison_PCHiSD_seed1_repeat3,41790,0.00023745350482904152
PCHiSD,comparison_PCHiSD_seed1_repeat3,41800,0.00023733486444557425
PCHiSD,comparison_PCHiSD_seed1_repeat3,41810,0.0002372162833406388
PCHiSD,comparison_PCHiSD_seed1_repeat3,41820,0.0002370977614847625
PCHiSD,comparison_PCHiSD_seed1_repeat3,41830,0.0002369792988477726
PCHiSD,comparison_PCHiSD_seed1_repeat3,41840,0.00023686089539967862
PCHiSD,comparison_PCHiSD_seed1_repeat3,41850,0.00023674255111248694
PCHiSD,comparison_PCHiSD_seed1_repeat3,41860,0.0002366242659549927
PCHiSD,comparison_PCHiSD_seed1_repeat3,41870,0.0002365060398986877
PCHiSD,comparison_PCHiSD_seed1_repeat3,41880,0.00023638787291314694
PCHiSD,comparison_PCHiSD_seed1_repeat3,41890,0.00023626976496935332
PCHiSD,comparison_PCHiSD_seed1_repeat3,41900,0.0002361517160376198
PCHiSD,comparison_PCHiSD_seed1_repeat3,41910,0.00023603372608967604
PCHiSD,comparison_PCHiSD_seed1_repeat3,41920,0.0002359157950947865
PCHiSD,comparison_PCHiSD_seed1_repeat3,41930,0.0002357979230228937
PCHiSD,comparison_PCHiSD_seed1_repeat3,41940,0.0002356801098460687
PCHiSD,comparison_PCHiSD_seed1_repeat3,41950,0.00023556235553366442
PCHiSD,comparison_PCHiSD_seed1_repeat3,41960,0.00023544466005593113
PCHiSD,comparison_PCHiSD_seed1_repeat3,41970,0.00023532702338513898
PCHiSD,comparison_PCHiSD_seed1_repeat3,41980,0.0002352094454901811
PCHiSD,comparison_PCHiSD_seed1_repeat3,41990,0.00023509192634317785
PCHiSD,comparison_PCHiSD_seed1_repeat3,42000,0.00023497446591472942
PCHiSD,comparison_PCHiSD_seed1_repeat3,42010,0.0002348570641743101
PCHiSD,comparison_PCHiSD_seed1_repeat3,42020,0.00023473972109356556
PCHiSD,comparison_PCHiSD_seed1_repeat3,42030,0.0002346224366431437
PCHiSD,comparison_PCHiSD_seed1_repeat3,42040,0.00023450521079343187
PCHiSD,comparison_PCHiSD_seed1_repeat3,42050,0.00023438804351512407
PCHiSD,comparison_PCHiSD_seed1_repeat3,42060,0.0002342709347784787
PCHiSD,comparison_PCHiSD_seed1_repeat3,42070,0.00023415388455493035
PCHiSD,comparison_PCHiSD_seed1_repeat3,42080,0.00023403689281582506
PCHiSD,comparison_PCHiSD_seed1_repeat3,42090,0.00023391995953215558
PCHiSD,comparison_PCHiSD_seed1_repeat3,42100,0.00023380308467229412
PCHiSD,comparison_PCHiSD_seed1_repeat3,42110,0.00023368626820960807
PCHiSD,comparison_PCHiSD_seed1_repeat3,42120,0.0002335695101135395
PCHiSD,comparison_PCHiSD_seed1_repeat3,42130,0.00023345281035517225
PCHiSD,comparison_PCHiSD_seed1_repeat3,42140,0.00023333616890497971
PCHiSD,comparison_PCHiSD_seed1_repeat3,42150,0.00023321958573543078
PCHiSD,comparison_PCHiSD_seed1_repeat3,42160,0.0002331030608154164
PCHiSD,comparison_PCHiSD_seed1_repeat3,42170,0.00023298659411676012
PCHiSD,comparison_PCHiSD_seed1_repeat3,42180,0.00023287018561020785
PCHiSD,comparison_PCHiSD_seed1_repeat3,42190,0.00023275383526660803
PCHiSD,comparison_PCHiSD_seed1_repeat3,42200,0.0002326375430573448
PCHiSD,comparison_PCHiSD_seed1_repeat3,42210,0.00023252130895272055
PCHiSD,comparison_PCHiSD_seed1_repeat3,42220,0.00023240513292478265
PCHiSD,comparison_PCHiSD_seed1_repeat3,42230,0.00023228901494325778
PCHiSD,comparison_PCHiSD_seed1_repeat3,42240,0.00023217295497939588
PCHiSD,comparison_PCHiSD_seed1_repeat3,42250,0.00023205695300412707
PCHiSD,comparison_PCHiSD_seed1_repeat3,42260,0.0002319410089890047
PCHiSD,comparison_PCHiSD_seed1_repeat3,42270,0.00023182512290542096
PCHiSD,comparison_PCHiSD_seed1_repeat3,42280,0.00023170929472269636
PCHiSD,comparison_PCHiSD_seed1_repeat3,42290,0.00023159352441375324
PCHiSD,comparison_PCHiSD_seed1_repeat3,42300,0.00023147781194923377
PCHiSD,comparison_PCHiSD_seed1_repeat3,42310,0.00023136215730061932
PCHiSD,comparison_PCHiSD_seed1_repeat3,42320,0.000231246560438075
PCHiSD,comparison_PCHiSD_seed1_repeat3,42330,0.00023113102133275477
PCHiSD,comparison_PCHiSD_seed1_repeat3,42340,0.00023101553995663336
PCHiSD,comparison_PCHiSD_seed1_repeat3,42350,0.00023090011627901078
PCHiSD,comparison_PCHiSD_seed1_repeat3,42360,0.00023078475027379244
PCHiSD,comparison_PCHiSD_seed1_repeat3,42370,0.00023066944191043923
PCHiSD,comparison_PCHiSD_seed1_repeat3,42380,0.00023055419116003916
PCHiSD,comparison_PCHiSD_seed1_repeat3,42390,0.00023043899799413494
PCHiSD,comparison_PCHiSD_seed1_repeat3,42400,0.00023032386238447592
PCHiSD,comparison_PCHiSD_seed1_repeat3,42410,0.00023020878430140494
PCHiSD,comparison_PCHiSD_seed1_repeat3,42420,0.00023009376371659765
PCHiSD,comparison_PCHiSD_seed1_repeat3,42430,0.0002299788006021577
PCHiSD,comparison_PCHiSD_seed1_repeat3,42440,0.00022986389492879352
PCHiSD,comparison_PCHiSD_seed1_repeat3,42450,0.0002297490466664741
PCHiSD,comparison_PCHiSD_seed1_repeat3,42460,0.00022963425578886084
PCHiSD,comparison_PCHiSD_seed1_repeat3,42470,0.00022951952226534905
PCHiSD,comparison_PCHiSD_seed1_repeat3,42480,0.00022940484606780208
PCHiSD,comparison_PCHiSD_seed1_repeat3,42490,0.00022929022716746208
PCHiSD,comparison_PCHiSD_seed1_repeat3,42500,0.00022917566553674483
PCHiSD,comparison_PCHiSD_seed1_repeat3,42510,0.00022906116114616122
PCHiSD,comparison_PCHiSD_seed1_repeat3,42520,0.00022894671396712343
PCHiSD,comparison_PCHiSD_seed1_repeat3,42530,0.00022883232397086236
PCHiSD,comparison_PCHiSD_seed1_repeat3,42540,0.00022871799112946873
PCHiSD,comparison_PCHiSD_seed1_repeat3,42550,0.00022860371541345883
PCHiSD,comparison_PCHiSD_seed1_repeat3,42560,0.00022848949679518744
PCHiSD,comparison_PCHiSD_seed1_repeat3,42570,0.00022837533524632658
PCHiSD,comparison_PCHiSD_seed1_repeat3,42580,0.00022826123073763739
PCHiSD,comparison_PCHiSD_seed1_repeat3,42590,0.00022814718324063542
PCHiSD,comparison_PCHiSD_seed1_repeat3,42600,0.00022803319272645347
PCHiSD,comparison_PCHiSD_seed1_repeat3,42610,0.00022791925916795
PCHiSD,comparison_PCHiSD_seed1_repeat3,42620,0.00022780538253637893
PCHiSD,comparison_PCHiSD_seed1_repeat3,42630,0.00022769156280210177
PCHiSD,comparison_PCHiSD_seed1_repeat3,42640,0.00022757779993789145
PCHiSD,comparison_PCHiSD_seed1_repeat3,42650,0.00022746409391396862
PCHiSD,comparison_PCHiSD_seed1_repeat3,42660,0.00022735044470298778
PCHiSD,comparison_PCHiSD_seed1_repeat3,42670,0.00022723685227647245
PCHiSD,comparison_PCHiSD_seed1_repeat3,42680,0.00022712331660589276
PCHiSD,comparison_PCHiSD_seed1_repeat3,42690,0.00022700983766276174
PCHiSD,comparison_PCHiSD_seed1_repeat3,42700,0.00022689641541939922
PCHiSD,comparison_PCHiSD_seed1_repeat3,42710,0.00022678304984688577
PCHiSD,comparison_PCHiSD_seed1_repeat3,42720,0.00022666974091680058
PCHiSD,comparison_PCHiSD_seed1_repeat3,42730,0.0002265564886007194
PCHiSD,comparison_PCHiSD_seed1_repeat3,42740,0.00022644329287121182
PCHiSD,comparison_PCHiSD_seed1_repeat3,42750,0.0002263301536995583
PCHiSD,comparison_PCHiSD_seed1_repeat3,42760,0.0002262170710570002
PCHiSD,comparison_PCHiSD_seed1_repeat3,42770,0.00022610404491578304
PCHiSD,comparison_PCHiSD_seed1_repeat3,42780,0.0002259910752472826
PCHiSD,comparison_PCHiSD_seed1_repeat3,42790,0.000225878162024324
PCHiSD,comparison_PCHiSD_seed1_repeat3,42800,0.00022576530521767213
PCHiSD,comparison_PCHiSD_seed1_repeat3,42810,0.00022565250479927883
PCHiSD,comparison_PCHiSD_seed1_repeat3,42820,0.00022553976073988997
PCHiSD,comparison_PCHiSD_seed1_repeat3,42830,0.00022542707301453297
PCHiSD,comparison_PCHiSD_seed1_repeat3,42840,0.00022531444159228369
PCHiSD,comparison_PCHiSD_seed1_repeat3,42850,0.00022520186644601464
PCHiSD,comparison_PCHiSD_seed1_repeat3,42860,0.00022508934754861856
PCHiSD,comparison_PCHiSD_seed1_repeat3,42870,0.00022497688486830251
PCHiSD,comparison_PCHiSD_seed1_repeat3,42880,0.00022486447838038746
PCHiSD,comparison_PCHiSD_seed1_repeat3,42890,0.0002247521280561123
PCHiSD,comparison_PCHiSD_seed1_repeat3,42900,0.00022463983386744637
PCHiSD,comparison_PCHiSD_seed1_repeat3,42910,0.00022452759578595196
PCHiSD,comparison_PCHiSD_seed1_repeat3,42920,0.00022441541378405455
PCHiSD,comparison_PCHiSD_seed1_repeat3,42930,0.0002243032878331352
PCHiSD,comparison_PCHiSD_seed1_repeat3,42940,0.00022419121790579532
PCHiSD,comparison_PCHiSD_seed1_repeat3,42950,0.0002240792039734984
PCHiSD,comparison_PCHiSD_seed1_repeat3,42960,0.00022396724600752942
PCHiSD,comparison_PCHiSD_seed1_repeat3,42970,0.00022385534398124796
PCHiSD,comparison_PCHiSD_seed1_repeat3,42980,0.00022374349786595597
PCHiSD,comparison_PCHiSD_seed1_repeat3,42990,0.0002236317076346165
PCHiSD,comparison_PCHiSD_seed1_repeat3,43000,0.00022351997325868094
PCHiSD,comparison_PCHiSD_seed1_repeat3,43010,0.00022340829470953762
PCHiSD,comparison_PCHiSD_seed1_repeat3,43020,0.0002232966719616634
PCHiSD,comparison_PCHiSD_seed1_repeat3,43030,0.0002231851049836583
PCHiSD,comparison_PCHiSD_seed1_repeat3,43040,0.00022307359375102614
PCHiSD,comparison_PCHiSD_seed1_repeat3,43050,0.00022296213823426848
PCHiSD,comparison_PCHiSD_seed1_repeat3,43060,0.00022285073840625478
PCHiSD,comparison_PCHiSD_seed1_repeat3,43070,0.00022273939423761042
PCHiSD,comparison_PCHiSD_seed1_repeat3,43080,0.00022262810570174474
PCHiSD,comparison_PCHiSD_seed1_repeat3,43090,0.00022251687277100233
PCHiSD,comparison_PCHiSD_seed1_repeat3,43100,0.00022240569541666922
PCHiSD,comparison_PCHiSD_seed1_repeat3,43110,0.00022229457361249723
PCHiSD,comparison_PCHiSD_seed1_repeat3,43120,0.0002221835073291141
PCHiSD,comparison_PCHiSD_seed1_repeat3,43130,0.00022207249654072314
PCHiSD,comparison_PCHiSD_seed1_repeat3,43140,0.00022196154121855894
PCHiSD,comparison_PCHiSD_seed1_repeat3,43150,0.00022185064133421062
PCHiSD,comparison_PCHiSD_seed1_repeat3,43160,0.00022173979685982098
PCHiSD,comparison_PCHiSD_seed1_repeat3,43170,0.00022162900776949492
PCHiSD,comparison_PCHiSD_seed1_repeat3,43180,0.00022151827403397824
PCHiSD,comparison_PCHiSD_seed1_repeat3,43190,0.00022140759562632812
PCHiSD,comparison_PCHiSD_seed1_repeat3,43200,0.00022129697251796045
PCHiSD,comparison_PCHiSD_seed1_repeat3,43210,0.00022118640468257402
PCHiSD,comparison_PCHiSD_seed1_repeat3,43220,0.0002210758920918411
PCHiSD,comparison_PCHiSD_seed1_repeat3,43230,0.00022096543471864235
PCHiSD,comparison_PCHiSD_seed1_repeat3,43240,0.00022085503253314157
PCHiSD,comparison_PCHiSD_seed1_repeat3,43250,0.00022074468551012147
PCHiSD,comparison_PCHiSD_seed1_repeat3,43260,0.0002206343936210884
PCHiSD,comparison_PCHiSD_seed1_repeat3,43270,0.00022052415683941308
PCHiSD,comparison_PCHiSD_seed1_repeat3,43280,0.00022041397513649318
PCHiSD,comparison_PCHiSD_seed1_repeat3,43290,0.00022030384848544868
PCHiSD,comparison_PCHiSD_seed1_repeat3,43300,0.00022019377685960286
PCHiSD,comparison_PCHiSD_seed1_repeat3,43310,0.00022008376023102493
PCHiSD,comparison_PCHiSD_seed1_repeat3,43320,0.0002199737985710448
PCHiSD,comparison_PCHiSD_seed1_repeat3,43330,0.00021986389185349174
PCHiSD,comparison_PCHiSD_seed1_repeat3,43340,0.00021975404004970402
PCHiSD,comparison_PCHiSD_seed1_repeat3,43350,0.00021964424313355088
PCHiSD,comparison_PCHiSD_seed1_repeat3,43360,0.0002195345010761601
PCHiSD,comparison_PCHiSD_seed1_repeat3,43370,0.0002194248138510614
PCHiSD,comparison_PCHiSD_seed1_repeat3,43380,0.00021931518143088487
PCHiSD,comparison_PCHiSD_seed1_repeat3,43390,0.00021920560378798954
PCHiSD,comparison_PCHiSD_seed1_repeat3,43400,0.000219096080895048
PCHiSD,comparison_PCHiSD_seed1_repeat3,43410,0.0002189866127236839
PCHiSD,comparison_PCHiSD_seed1_repeat3,43420,0.00021887719924810255
PCHiSD,comparison_PCHiSD_seed1_repeat3,43430,0.0002187678404407685
PCHiSD,comparison_PCHiSD_seed1_repeat3,43440,0.00021865853627324997
PCHiSD,comparison_PCHiSD_seed1_repeat3,43450,0.00021854928671995573
PCHiSD,comparison_PCHiSD_seed1_repeat3,43460,0.00021844009175214118
PCHiSD,comparison_PCHiSD_seed1_repeat3,43470,0.00021833095134354477
PCHiSD,comparison_PCHiSD_seed1_repeat3,43480,0.0002182218654655281
PCHiSD,comparison_PCHiSD_seed1_repeat3,43490,0.00021811283409229143
PCHiSD,comparison_PCHiSD_seed1_repeat3,43500,0.00021800385719616884
PCHiSD,comparison_PCHiSD_seed1_repeat3,43510,0.00021789493474970627
PCHiSD,comparison_PCHiSD_seed1_repeat3,43520,0.00021778606672507306
PCHiSD,comparison_PCHiSD_seed1_repeat3,43530,0.00021767725309662054
PCHiSD,comparison_PCHiSD_seed1_repeat3,43540,0.0002175684938369399
PCHiSD,comparison_PCHiSD_seed1_repeat3,43550,0.00021745978891696784
PCHiSD,comparison_PCHiSD_seed1_repeat3,43560,0.000217351138312158
PCHiSD,comparison_PCHiSD_seed1_repeat3,43570,0.00021724254199397683
PCHiSD,comparison_PCHiSD_seed1_repeat3,43580,0.00021713399993406773
PCHiSD,comparison_PCHiSD_seed1_repeat3,43590,0.00021702551210788456
PCHiSD,comparison_PCHiSD_seed1_repeat3,43600,0.0002169170784867175
PCHiSD,comparison_PCHiSD_seed1_repeat3,43610,0.00021680869904366188
PCHiSD,comparison_PCHiSD_seed1_repeat3,43620,0.0002167003737520036
PCHiSD,comparison_PCHiSD_seed1_repeat3,43630,0.0002165921025847503
PCHiSD,comparison_PCHiSD_seed1_repeat3,43640,0.0002164838855138086
PCHiSD,comparison_PCHiSD_seed1_repeat3,43650,0.0002163757225136236
PCHiSD,comparison_PCHiSD_seed1_repeat3,43660,0.0002162676135572228
PCHiSD,comparison_PCHiSD_seed1_repeat3,43670,0.00021615955861597618
PCHiSD,comparison_PCHiSD_seed1_repeat3,43680,0.00021605155766358717
PCHiSD,comparison_PCHiSD_seed1_repeat3,43690,0.00021594361067323528
PCHiSD,comparison_PCHiSD_seed1_repeat3,43700,0.00021583571761827665
PCHiSD,comparison_PCHiSD_seed1_repeat3,43710,0.00021572787847188145
PCHiSD,comparison_PCHiSD_seed1_repeat3,43720,0.00021562009320661772
PCHiSD,comparison_PCHiSD_seed1_repeat3,43730,0.00021551236179439125
PCHiSD,comparison_PCHiSD_seed1_repeat3,43740,0.00021540468421086333
PCHiSD,comparison_PCHiSD_seed1_repeat3,43750,0.0002152970604280012
PCHiSD,comparison_PCHiSD_seed1_repeat3,43760,0.00021518949041859835
PCHiSD,comparison_PCHiSD_seed1_repeat3,43770,0.00021508197415582949
PCHiSD,comparison_PCHiSD_seed1_repeat3,43780,0.00021497451161411402
PCHiSD,comparison_PCHiSD_seed1_repeat3,43790,0.00021486710276443714
PCHiSD,comparison_PCHiSD_seed1_repeat3,43800,0.0002147597475817762
PCHiSD,comparison_PCHiSD_seed1_repeat3,43810,0.00021465244603804652
PCHiSD,comparison_PCHiSD_seed1_repeat3,43820,0.00021454519810683496
PCHiSD,comparison_PCHiSD_seed1_repeat3,43830,0.00021443800376065477
PCHiSD,comparison_PCHiSD_seed1_repeat3,43840,0.0002143308629744557
PCHiSD,comparison_PCHiSD_seed1_repeat3,43850,0.00021422377572039028
PCHiSD,comparison_PCHiSD_seed1_repeat3,43860,0.00021411674197251742
PCHiSD,comparison_PCHiSD_seed1_repeat3,43870,0.00021400976170317433
PCHiSD,comparison_PCHiSD_seed1_repeat3,43880,0.00021390283488625152
PCHiSD,comparison_PCHiSD_seed1_repeat3,43890,0.00021379596149438015
PCHiSD,comparison_PCHiSD_seed1_repeat3,43900,0.0002136891415018437
PCHiSD,comparison_PCHiSD_seed1_repeat3,43910,0.00021358237488038038
PCHiSD,comparison_PCHiSD_seed1_repeat3,43920,0.00021347566160541902
PCHiSD,comparison_PCHiSD_seed1_repeat3,43930,0.000213369001648745
PCHiSD,comparison_PCHiSD_seed1_repeat3,43940,0.00021326239498458622
PCHiSD,comparison_PCHiSD_seed1_repeat3,43950,0.00021315584158585057
PCHiSD,comparison_PCHiSD_seed1_repeat3,43960,0.0002130493414248165
PCHiSD,comparison_PCHiSD_seed1_repeat3,43970,0.00021294289447696375
PCHiSD,comparison_PCHiSD_seed1_repeat3,43980,0.0002128365007142632
PCHiSD,comparison_PCHiSD_seed1_repeat3,43990,0.0002127301601102104
PCHiSD,comparison_PCHiSD_seed1_repeat3,44000,0.00021262387263922003
PCHiSD,comparison_PCHiSD_seed1_repeat3,44010,0.00021251763827313133
PCHiSD,comparison_PCHiSD_seed1_repeat3,44020,0.00021241145698794526
PCHiSD,comparison_PCHiSD_seed1_repeat3,44030,0.00021230532875504904
PCHiSD,comparison_PCHiSD_seed1_repeat3,44040,0.00021219925354841316
PCHiSD,comparison_PCHiSD_seed1_repeat3,44050,0.00021209323134196143
PCHiSD,comparison_PCHiSD_seed1_repeat3,44060,0.00021198726210850934
PCHiSD,comparison_PCHiSD_seed1_repeat3,44070,0.00021188134582269112
PCHiSD,comparison_PCHiSD_seed1_repeat3,44080,0.000211775482456955
PCHiSD,comparison_PCHiSD_seed1_repeat3,44090,0.00021166967198560396
PCHiSD,comparison_PCHiSD_seed1_repeat3,44100,0.0002115639143815714
PCHiSD,comparison_PCHiSD_seed1_repeat3,44110,0.0002114582096188094
PCHiSD,comparison_PCHiSD_seed1_repeat3,44120,0.00021135255767084626
PCHiSD,comparison_PCHiSD_seed1_repeat3,44130,0.00021124695851122994
PCHiSD,comparison_PCHiSD_seed1_repeat3,44140,0.0002111414121145076
PCHiSD,comparison_PCHiSD_seed1_repeat3,44150,0.00021103591845302635
PCHiSD,comparison_PCHiSD_seed1_repeat3,44160,0.00021093047749949325
PCHiSD,comparison_PCHiSD_seed1_repeat3,44170,0.00021082508922929568
PCHiSD,comparison_PCHiSD_seed1_repeat3,44180,0.00021071975361640176
PCHiSD,comparison_PCHiSD_seed1_repeat3,44190,0.00021061447063351404
