start_id,x0,y0
358,-0.7390625000000001,1.415625
359,-0.7296875,1.415625
360,-0.7203125,1.415625
361,-0.7109375,1.415625
362,-0.7015625000000001,1.415625
363,-0.6921875000000001,1.415625
364,-0.6828125,1.415625
365,-0.6734375,1.415625
366,-0.6640625,1.415625
367,-0.6546875000000001,1.415625
368,-0.6453125000000001,1.415625
369,-0.6359375,1.415625
370,-0.6265625,1.415625
371,-0.6171875,1.415625
372,-0.6078125000000001,1.415625
373,-0.5984375000000001,1.415625
374,-0.5890625,1.415625
375,-0.5796875,1.415625
376,-0.5703125,1.415625
377,-0.5609375000000001,1.415625
378,-0.5515625000000001,1.415625
379,-0.5421875,1.415625
380,-0.5328125000000001,1.415625
381,-0.5234375,1.415625
382,-0.5140625000000001,1.415625
383,-0.5046875000000001,1.415625
384,-0.7953125000000001,1.434375
385,-0.7859375000000001,1.434375
386,-0.7765625,1.434375
387,-0.7671875,1.434375
388,-0.7578125,1.434375
389,-0.7484375000000001,1.434375
390,-0.7390625000000001,1.434375
391,-0.7296875,1.434375
392,-0.7203125,1.434375
393,-0.7109375,1.434375
394,-0.7015625000000001,1.434375
395,-0.6921875000000001,1.434375
396,-0.6828125,1.434375
397,-0.6734375,1.434375
398,-0.6640625,1.434375
399,-0.6546875000000001,1.434375
400,-0.6453125000000001,1.434375
401,-0.6359375,1.434375
402,-0.6265625,1.434375
403,-0.6171875,1.434375
404,-0.6078125000000001,1.434375
405,-0.5984375000000001,1.434375
406,-0.5890625,1.434375
407,-0.5796875,1.434375
408,-0.5703125,1.434375
409,-0.5609375000000001,1.434375
410,-0.5515625000000001,1.434375
411,-0.5421875,1.434375
412,-0.5328125000000001,1.434375
413,-0.5234375,1.434375
414,-0.5140625000000001,1.434375
415,-0.5046875000000001,1.434375
416,-0.7953125000000001,1.453125
417,-0.7859375000000001,1.453125
418,-0.7765625,1.453125
419,-0.7671875,1.453125
420,-0.7578125,1.453125
421,-0.7484375000000001,1.453125
422,-0.7390625000000001,1.453125
423,-0.7296875,1.453125
424,-0.7203125,1.453125
425,-0.7109375,1.453125
426,-0.7015625000000001,1.453125
427,-0.6921875000000001,1.453125
428,-0.6828125,1.453125
429,-0.6734375,1.453125
430,-0.6640625,1.453125
431,-0.6546875000000001,1.453125
432,-0.6453125000000001,1.453125
433,-0.6359375,1.453125
434,-0.6265625,1.453125
435,-0.6171875,1.453125
436,-0.6078125000000001,1.453125
437,-0.5984375000000001,1.453125
438,-0.5890625,1.453125
439,-0.5796875,1.453125
440,-0.5703125,1.453125
441,-0.5609375000000001,1.453125
442,-0.5515625000000001,1.453125
443,-0.5421875,1.453125
444,-0.5328125000000001,1.453125
445,-0.5234375,1.453125
446,-0.5140625000000001,1.453125
447,-0.5046875000000001,1.453125
448,-0.7953125000000001,1.4718749999999998
449,-0.7859375000000001,1.4718749999999998
450,-0.7765625,1.4718749999999998
451,-0.7671875,1.4718749999999998
452,-0.7578125,1.4718749999999998
453,-0.7484375000000001,1.4718749999999998
454,-0.7390625000000001,1.4718749999999998
455,-0.7296875,1.4718749999999998
456,-0.7203125,1.4718749999999998
457,-0.7109375,1.4718749999999998
458,-0.7015625000000001,1.4718749999999998
459,-0.6921875000000001,1.4718749999999998
460,-0.6828125,1.4718749999999998
461,-0.6734375,1.4718749999999998
462,-0.6640625,1.4718749999999998
463,-0.6546875000000001,1.4718749999999998
464,-0.6453125000000001,1.4718749999999998
465,-0.6359375,1.4718749999999998
466,-0.6265625,1.4718749999999998
467,-0.6171875,1.4718749999999998
468,-0.6078125000000001,1.4718749999999998
469,-0.5984375000000001,1.4718749999999998
470,-0.5890625,1.4718749999999998
471,-0.5796875,1.4718749999999998
472,-0.5703125,1.4718749999999998
473,-0.5609375000000001,1.4718749999999998
474,-0.5515625000000001,1.4718749999999998
475,-0.5421875,1.4718749999999998
476,-0.5328125000000001,1.4718749999999998
477,-0.5234375,1.4718749999999998
478,-0.5140625000000001,1.4718749999999998
479,-0.5046875000000001,1.4718749999999998
480,-0.7953125000000001,1.4906249999999999
481,-0.7859375000000001,1.4906249999999999
482,-0.7765625,1.4906249999999999
483,-0.7671875,1.4906249999999999
484,-0.7578125,1.4906249999999999
485,-0.7484375000000001,1.4906249999999999
486,-0.7390625000000001,1.4906249999999999
487,-0.7296875,1.4906249999999999
488,-0.7203125,1.4906249999999999
489,-0.7109375,1.4906249999999999
490,-0.7015625000000001,1.4906249999999999
